Date,AQI,NO,NO2,NOX,PM10,PM2.5,RH,Temp ,WS
2017-10-13,0.0,0.2541666666666667,2.995833333333333,3.2583333333333333,10.745833333333332,0.0,0.0,0.0,3.4000000000000004
2017-10-14,0.0,0.12083333333333335,1.7374999999999998,1.8541666666666663,15.191666666666668,0.0,0.0,0.0,1.7749999999999997
2017-10-15,0.0,0.1875,1.3041666666666667,1.5,13.749999999999998,0.0,0.0,0.0,2.2875
2017-10-16,0.0,0.1875,0.7958333333333334,0.9833333333333334,14.20833333333333,0.0,0.0,0.0,2.4708333333333328
2017-10-17,0.0,0.15833333333333333,0.7458333333333335,0.9125000000000002,16.499999999999996,0.0,0.0,0.0,3.0000000000000004
2017-10-18,0.0,0.1875,1.3333333333333333,1.5250000000000001,12.70833333333333,0.0,0.0,0.0,2.333333333333333
2017-10-19,0.0,2.2583333333333333,3.5208333333333335,5.7749999999999995,7.658333333333332,0.0,0.0,0.0,2.0625000000000004
2017-10-20,0.0,0.2958333333333333,1.3583333333333334,1.6624999999999999,10.6625,0.0,0.0,0.0,2.204166666666667
2017-10-21,0.0,0.09583333333333334,0.5916666666666667,0.6958333333333333,9.387500000000001,0.0,0.0,0.0,2.4
2017-10-22,0.0,0.32083333333333336,1.8875,2.204166666666667,11.316666666666668,0.0,0.0,0.0,2.9291666666666667
2017-10-23,0.0,0.5499999999999999,2.9458333333333333,3.516666666666667,10.829166666666667,0.0,0.0,0.0,1.3291666666666668
2017-10-24,0.0,0.3416666666666666,1.1208333333333333,1.4833333333333334,9.6125,0.0,0.0,0.0,2.2333333333333334
2017-10-25,0.0,0.12000000000000002,1.21,1.29,6.65,0.0,0.0,0.0,2.21
2017-10-26,0.0,0.3458333333333334,2.533333333333333,2.8874999999999997,10.674999999999999,0.0,0.0,0.0,3.5124999999999997
2017-10-27,0.0,0.3916666666666666,4.575,4.958333333333333,8.258333333333333,0.0,0.0,0.0,2.845833333333333
2017-10-28,0.0,0.49166666666666664,7.054166666666666,7.537499999999999,5.041666666666666,0.0,0.0,0.0,1.0083333333333335
2017-10-29,0.0,0.31250000000000006,2.5125,2.8249999999999997,9.362499999999999,0.0,0.0,0.0,1.6166666666666665
2017-10-30,0.0,0.5791666666666667,3.9500000000000006,4.5375,12.08333333333333,0.0,0.0,0.0,1.7750000000000001
2017-10-31,0.0,1.0916666666666668,4.616666666666666,5.6875,10.983333333333333,0.0,0.0,0.0,1.8875000000000002
2017-11-01,0.0,0.42500000000000004,4.5375000000000005,4.958333333333333,10.579166666666667,0.0,0.0,0.0,1.9750000000000005
