Date,BC(370),BC(880),NO,NO2,NOx,PM10,RH,Temp,WS
2020-10-07,532.98,385.55,3.1,12.0,13.0,23.0,80.6,18.0,3.9
2020-10-08,845.4,1078.52,14.8,27.8,42.6,20.5,80.2,18.0,3.7
2020-10-09,490.47,623.39,6.4,11.7,16.0,23.6,67.1,16.0,4.6
2020-10-10,171.39,224.09,4.9,5.4,9.9,20.8,63.5,17.0,4.7
2020-10-11,221.99,296.92,5.4,6.5,10.7,22.3,73.1,18.0,4.3
2020-10-12,1136.26,1047.35,12.4,21.2,31.3,29.4,88.4,17.0,2.7
2020-10-13,2056.78,2058.39,17.6,36.1,50.4,70.0,89.5,16.0,1.7
2020-10-14,1975.41,1874.55,43.1,28.9,72.0,16.8,88.9,18.0,2.7
2020-10-15,1315.49,1265.05,18.0,19.5,37.5,24.2,87.6,15.0,3.2
2020-10-16,1653.33,1624.09,27.2,31.8,59.0,17.7,79.9,17.0,1.8
2020-10-17,2972.21,1727.96,34.1,21.7,55.9,18.2,87.0,17.0,2.3
2020-10-18,1450.3,813.3,13.7,10.2,22.4,19.3,87.6,19.0,2.6
2020-10-19,1210.0,1083.79,9.3,25.7,35.0,21.7,87.8,20.0,5.0
2020-10-20,255.21,278.98,1.5,1.9,2.0,27.0,85.1,20.0,4.9
2020-10-21,802.05,1098.47,13.8,21.3,35.1,19.4,86.5,22.0,2.6
2020-10-22,2452.27,2676.8,40.1,25.4,56.6,16.5,85.7,22.0,2.6
2020-10-23,1928.15,2099.83,33.1,17.6,50.0,18.0,84.0,20.0,2.1
2020-10-24,2896.24,1857.94,26.7,16.0,37.5,13.7,88.9,21.0,2.7
2020-10-25,1130.36,813.05,9.2,14.0,16.9,13.7,86.5,21.0,3.3
2020-10-26,957.82,920.74,10.6,12.3,16.4,17.4,86.8,22.0,2.5
2020-10-27,2408.48,2189.05,49.2,17.1,61.6,14.4,85.3,23.0,3.1
2020-10-28,2112.13,2122.64,34.3,17.9,46.5,29.2,85.9,20.0,3.1
2020-10-29,880.04,966.32,11.8,13.6,25.4,20.5,81.9,21.0,2.6
2020-10-30,1087.9,1219.82,18.9,19.0,37.9,16.1,85.1,21.0,2.5
2020-10-31,811.97,927.6,12.0,22.8,34.8,23.6,85.4,22.0,3.9
2020-11-01,625.62,655.94,4.7,20.4,25.1,18.2,84.0,21.0,2.9
2020-11-02,1894.51,2173.2,56.9,25.1,75.7,19.4,88.0,22.0,2.3
2020-11-03,605.76,719.84,11.1,9.5,20.5,18.8,87.6,21.0,3.7
2020-11-04,820.64,817.53,10.4,8.6,18.7,23.7,82.2,20.0,3.6
2020-11-05,607.26,793.81,8.2,10.5,17.8,18.3,90.0,19.0,5.3
2020-11-06,1480.93,768.22,0.8,7.6,7.6,24.3,88.9,21.0,3.3
2020-11-07,1110.35,723.91,7.2,8.4,15.6,15.3,90.5,21.0,2.9
2020-11-08,372.63,310.69,1.0,7.1,8.1,19.5,84.3,21.0,4.4
2020-11-09,1633.28,1628.37,33.0,31.7,44.3,20.7,89.7,19.0,2.6
2020-11-10,1252.58,1509.52,28.7,23.8,52.5,15.5,89.3,17.0,1.6
2020-11-11,282.21,264.64,1.9,7.2,9.1,18.4,88.1,18.0,3.0
2020-11-12,665.86,494.19,7.2,17.2,21.8,14.7,80.4,20.0,2.7
2020-11-13,1147.85,1257.03,30.9,17.0,45.5,15.0,87.0,20.0,2.3
2020-11-14,1928.4,1364.96,9.4,12.0,17.0,28.0,82.8,22.0,2.8
2020-11-15,3574.33,2597.17,14.5,13.4,19.8,21.0,86.2,22.0,3.6
2020-11-16,3913.33,1374.87,26.1,14.5,39.3,14.7,85.0,22.0,3.3
2020-11-17,1226.0,1131.51,15.1,26.2,41.2,24.0,85.2,21.0,3.0
2020-11-18,1035.13,1248.08,13.2,24.4,37.7,28.3,82.1,20.0,4.6
2020-11-19,276.15,403.55,6.7,6.5,13.2,18.3,76.8,19.0,1.9
2020-11-20,1052.22,1225.79,29.3,24.6,54.0,18.4,83.6,21.0,1.9
2020-11-21,559.92,630.11,16.9,12.2,27.4,18.2,84.8,20.0,4.1
2020-11-22,169.17,188.47,2.2,2.6,4.8,25.4,85.6,19.0,3.6
2020-11-23,2376.55,2865.39,13.1,20.6,33.6,19.7,80.1,20.0,1.5
2020-11-24,1884.11,1932.83,30.7,25.1,55.8,17.2,88.0,16.0,3.4
2020-11-25,1097.94,1130.66,16.7,14.8,31.1,27.1,89.7,25.0,3.9
2020-11-26,616.74,753.59,6.5,18.5,23.3,28.3,86.1,21.0,4.4
2020-11-27,205.06,130.1,0.8,1.6,2.3,27.6,87.4,20.0,3.9
2020-11-28,481.88,467.96,3.8,5.0,7.1,39.6,71.6,19.0,2.4
2020-11-29,341.15,440.52,1.1,6.0,7.1,30.9,85.6,19.0,4.9
2020-11-30,929.01,1166.54,10.1,26.8,36.9,40.9,86.8,22.0,4.2
2020-12-01,431.14,581.26,8.5,13.6,22.1,32.2,87.2,19.0,5.2
2020-12-02,1015.32,1422.54,22.3,19.2,41.4,23.1,79.0,21.0,2.7
2020-12-03,151.97,213.63,2.5,3.2,5.7,31.4,86.5,19.0,3.8
2020-12-04,455.46,601.74,8.3,6.4,14.7,29.3,71.7,20.0,2.8
2020-12-05,317.72,384.16,5.8,5.9,11.4,18.3,76.6,20.0,4.0
2020-12-06,497.5,273.56,1.8,2.9,3.7,24.7,84.8,22.0,4.1
2020-12-07,1066.65,1575.72,14.1,24.0,38.1,32.2,87.9,24.0,4.7
2020-12-08,219.48,218.64,1.2,2.3,2.7,16.6,87.7,25.0,5.5
2020-12-09,2085.81,2344.18,42.8,19.4,58.7,22.1,88.1,25.0,2.6
2020-12-10,568.32,665.51,5.5,12.6,18.0,35.5,90.3,23.0,4.5
2020-12-11,263.02,308.83,1.0,2.0,2.7,21.5,79.2,21.0,4.7
2020-12-12,256.47,120.91,0.5,0.9,1.1,19.6,63.4,20.0,3.5
2020-12-13,172.04,148.1,1.9,2.4,4.4,21.4,68.9,19.0,3.4
2020-12-14,1186.75,1149.61,19.2,17.0,36.1,30.6,83.7,24.0,1.9
2020-12-15,1969.8,1750.88,25.5,19.8,45.2,26.5,80.5,25.0,3.1
2020-12-16,299.27,374.51,6.6,8.9,12.5,18.0,84.2,21.0,2.8
2020-12-17,557.11,732.67,11.6,10.0,21.4,16.9,77.1,21.0,1.6
2020-12-18,2029.79,1596.48,19.5,24.9,41.6,30.3,82.0,23.0,2.8
2020-12-19,761.19,808.67,9.4,10.2,19.5,26.6,81.5,24.0,2.0
2020-12-20,794.71,1025.88,8.3,13.2,20.8,26.6,80.0,24.0,2.2
2020-12-21,1266.51,1178.58,24.9,15.3,38.1,19.2,82.7,24.0,2.7
2020-12-22,1201.31,1041.58,22.7,16.8,36.0,22.6,83.4,22.0,2.2
2020-12-23,2077.0,1870.13,28.4,17.8,46.2,24.2,84.1,23.0,2.1
2020-12-24,325.6,375.9,1.9,5.1,6.9,22.8,87.8,22.0,3.9
2020-12-25,161.8,143.97,1.5,0.3,1.8,28.2,70.2,21.0,2.6
2020-12-26,261.27,218.64,1.7,6.0,7.7,19.6,82.1,20.0,3.1
2020-12-27,162.89,152.58,1.5,2.7,3.5,19.2,80.3,19.0,4.4
2020-12-28,277.12,315.02,3.9,3.2,6.4,18.7,74.1,19.0,2.1
2020-12-29,236.1,283.22,6.1,9.7,14.8,26.9,76.5,20.0,3.4
2020-12-30,247.47,363.54,6.5,5.4,11.8,16.4,76.9,21.0,2.8
2020-12-31,1716.34,2593.57,8.7,8.7,15.7,27.5,81.9,23.0,3.1
2021-01-01,1853.74,1254.33,11.2,10.5,16.2,64.6,85.8,25.0,3.0
